Account,Flag,Cleared,Check Number,Date,Payee,Category,Master Category,Sub Category,Memo,Outflow,Inflow,Running Balance
"Target",,U,,10/09/2014,"","Housing : Dog","Hidden Categories","Housing ` Dog","",$10.31,$0.00,-$684.36
"Target",,U,,10/10/2014,"Transfer : Avidia Checking",,,,"",$0.00,$381.64,-$302.72
"Target",,U,,10/13/2014,,"Food : Groceries","Food","Groceries","",$95.97,$0.00,-$398.69
"Target",,U,,10/14/2014,"","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$3.65,$0.00,-$402.34
"Target",,U,,10/14/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$16.14,$0.00,-$418.48
"Target",,U,,10/25/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$92.96,$0.00,-$511.44
"Target",,U,,10/29/2014,,"Housing : Dog","Hidden Categories","Housing ` Dog","",$10.08,$0.00,-$521.52
"Target",,U,,10/31/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$15.74,$0.00,-$537.26
"Target",,U,,10/31/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$38.35,$0.00,-$575.61
"Target",,U,,11/03/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$38.85,-$536.76
"Target",,U,,11/03/2014,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$23.44,$0.00,-$560.20
"Target",,U,,11/10/2014,"Transfer : Avidia Checking",,,,"",$0.00,$411.15,-$149.05
"Target",,U,,11/13/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$78.13,$0.00,-$227.18
"Target",,U,,12/02/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$49.71,$0.00,-$276.89
"Target",,U,,12/02/2014,,"Lisa Business : Business expenses","Lisa Business","Business expenses","(Split 1/2) Printer & ink",$150.00,$0.00,-$461.14
"Target",,U,,12/02/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","(Split 2/2) ",$34.25,$0.00,-$461.14
"Target",,U,,12/03/2014,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$5.34,$0.00,-$466.48
"Target",,U,,12/03/2014,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$7.30,$0.00,-$473.78
"Target",,U,,12/03/2014,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","(Split 1/3) ",$40.00,$0.00,-$560.54
"Target",,U,,12/03/2014,"","Personal : Miscellaneous","Personal","Miscellaneous","(Split 2/3) ",$20.00,$0.00,-$560.54
"Target",,U,,12/03/2014,"","Food : Groceries","Food","Groceries","(Split 3/3) ",$26.76,$0.00,-$560.54
"Target",,U,,12/08/2014,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$3.65,$0.00,-$564.19
"Target",,U,,12/08/2014,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","(Split 1/2) ",$30.00,$0.00,-$601.61
"Target",,U,,12/08/2014,"","Food : Groceries","Food","Groceries","(Split 2/2) ",$7.42,$0.00,-$601.61
"Target",,U,,12/10/2014,"Transfer : Avidia Checking",,,,"",$0.00,$257.98,-$343.63
"Target",,U,,12/21/2014,"","Personal : Gifts","Personal","Gifts","(Split 1/2) gifts",$150.00,$0.00,-$546.96
"Target",,U,,12/21/2014,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","(Split 2/2) supplies",$53.33,$0.00,-$546.96
"Target",,U,,12/24/2014,,"Personal : Gifts","Personal","Gifts","(Split 1/2) ",$15.49,$0.00,-$577.94
"Target",,U,,12/24/2014,,"Food : Groceries","Food","Groceries","(Split 2/2) ",$15.49,$0.00,-$577.94
"Target",,U,,12/25/2014,"","Personal : Gifts","Personal","Gifts","",$19.51,$0.00,-$597.45
"Target",,U,,12/25/2014,"","Personal : Gifts","Personal","Gifts","",$89.25,$0.00,-$686.70
"Target",,C,,01/02/2015,"","Personal : Gifts","Personal","Gifts","return",$0.00,$12.51,-$674.19
"Target",,C,,01/02/2015,"","Personal : cloths","Personal","cloths","",$49.71,$0.00,-$723.90
"Target",,C,,01/08/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$17.83,$0.00,-$741.73
"Target",,C,,01/11/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$53.01,$0.00,-$794.74
"Target",,C,,01/12/2015,"Transfer : Avidia Checking",,,,"",$0.00,$402.85,-$391.89
"Target",,U,,01/12/2015,"Adjustment Missed passed trans?","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$35.74,$0.00,-$427.63
"Target",,C,,01/13/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$84.24,$0.00,-$511.87
"Target",,C,,01/20/2015,,"Food : Groceries","Food","Groceries","",$17.09,$0.00,-$528.96
"Target",,C,,01/20/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","(Split 1/2) ",$15.00,$0.00,-$570.34
"Target",,C,,01/20/2015,"Pharmacy","Housing : Supplies","Hidden Categories","Housing ` Supplies","(Split 2/2) ",$26.38,$0.00,-$570.34
"Target",,U,,01/29/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$32.78,$0.00,-$603.12
"Target",,U,,01/31/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$14.80,$0.00,-$617.92
"Target",,U,,02/07/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$22.90,$0.00,-$640.82
"Target",,U,,02/07/2015,"","Food : Groceries","Food","Groceries","",$38.22,$0.00,-$679.04
"Target",,C,,02/09/2015,"Transfer : Avidia Checking",,,,"one card",$0.00,$451.11,-$227.93
"Target",,U,,02/10/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$4.00,$0.00,-$231.93
"Target",,U,,02/10/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$70.60,$0.00,-$302.53
"Target",,C,,03/09/2015,"Transfer : Avidia Checking",,,,"",$0.00,$326.01,$23.48
"Target",,U,,03/28/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$118.27,$0.00,-$94.79
"Target",,U,,03/29/2015,"","Food : Groceries","Food","Groceries","",$45.18,$0.00,-$139.97
"Target",,U,,04/02/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$16.50,$0.00,-$156.47
"Target",,U,,04/02/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$92.91,$0.00,-$249.38
"Target",,U,,04/06/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$21.76,-$227.62
"Target",,U,,04/06/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$5.04,-$222.58
"Target",,U,,04/06/2015,,"Housing : Dog","Hidden Categories","Housing ` Dog","",$34.07,$0.00,-$256.65
"Target",,U,,04/10/2015,"","Food : Groceries","Food","Groceries","",$36.86,$0.00,-$293.51
"Target",,U,,04/14/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$5.94,-$287.57
"Target",,U,,04/14/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$25.00,$0.00,-$312.57
"Target",,U,,04/14/2015,,"Personal : cloths","Personal","cloths","",$41.85,$0.00,-$354.42
"Target",,U,,04/27/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","(Split 1/2) ",$90.00,$0.00,-$492.18
"Target",,U,,04/27/2015,"","Food : Groceries","Food","Groceries","(Split 2/2) ",$47.76,$0.00,-$492.18
"Target",,U,,05/11/2015,"Transfer : Avidia Checking",,,,"",$0.00,$316.99,-$175.19
"Target",,U,,05/16/2015,,"Personal : cloths","Personal","cloths","",$57.49,$0.00,-$232.68
"Target",,U,,05/25/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$90.59,$0.00,-$323.27
"Target",,U,,06/05/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$149.58,$0.00,-$472.85
"Target",,U,,06/10/2015,"Transfer : Avidia Checking",,,,"",$0.00,$198.67,-$274.18
"Target",,U,,06/20/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$25.00,$0.00,-$299.18
"Target",,U,,06/20/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$142.72,$0.00,-$441.90
"Target",,U,,07/10/2015,"Transfer : Avidia Checking",,,,"",$0.00,$297.66,-$144.24
"Target",,U,,07/14/2015,,"Housing : Dog","Hidden Categories","Housing ` Dog","(Split 1/3) ",$50.00,$0.00,-$306.65
"Target",,U,,07/14/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","(Split 2/3) ",$99.58,$0.00,-$306.65
"Target",,U,,07/14/2015,,"Personal : cloths","Personal","cloths","(Split 3/3) ",$12.83,$0.00,-$306.65
"Target",,U,,07/18/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$25.00,$0.00,-$331.65
"Target",,U,,07/18/2015,"","Food : Groceries","Food","Groceries","",$28.38,$0.00,-$360.03
"Target",,U,,08/01/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$88.03,$0.00,-$448.06
"Target",,U,,08/05/2015,"","Housing : Dog","Hidden Categories","Housing ` Dog","",$25.74,$0.00,-$473.80
"Target",,U,,08/08/2015,"","Personal : cloths","Personal","cloths","",$0.00,$0.00,-$473.80
"Target",,U,,08/08/2015,,"Food : Groceries","Food","Groceries","",$34.35,$0.00,-$508.15
"Target",,U,,08/10/2015,"Transfer : Avidia Checking",,,,"",$0.00,$167.72,-$340.43
"Target",,U,,08/10/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$16.50,$0.00,-$356.93
"Target",,U,,08/19/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$5.04,$0.00,-$361.97
"Target",,U,,08/21/2015,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$27.80,$0.00,-$389.77
"Target",,U,,08/27/2015,"","Food : Groceries","Food","Groceries","",$15.81,$0.00,-$405.58
"Target",,U,,09/02/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$78.41,$0.00,-$483.99
"Target",,U,,09/05/2015,,"Food : Groceries","Food","Groceries","",$55.40,$0.00,-$539.39
"Target",,U,,09/07/2015,,"Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$25.00,$0.00,-$564.39
"Target",,U,,09/07/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$192.11,$0.00,-$756.50
"Target",,U,,09/10/2015,"Transfer : Avidia Checking",,,,"",$0.00,$380.41,-$376.09
"Target",,U,,09/12/2015,,"Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$8.00,$0.00,-$384.09
"Target",,U,,09/12/2015,,"Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$8.07,$0.00,-$392.16
"Target",,U,,09/12/2015,,"Personal : Gifts","Personal","Gifts","",$136.06,$0.00,-$528.22
"Target",,U,,10/09/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$70.76,$0.00,-$598.98
"Target",,U,,10/13/2015,"Transfer : Avidia Checking",,,,"",$0.00,$399.57,-$199.41
"Target",,U,,10/20/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$39.78,$0.00,-$239.19
"Target",,U,,10/21/2015,,"Food : Groceries","Food","Groceries","",$3.33,$0.00,-$242.52
"Target",,U,,10/21/2015,,"Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$8.00,$0.00,-$250.52
"Target",,U,,10/31/2015,,"Personal : cloths","Personal","cloths","",$13.30,$0.00,-$263.82
"Target",,U,,10/31/2015,,"Food : Groceries","Food","Groceries","",$40.93,$0.00,-$304.75
"Target",,U,,11/08/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$14.60,$0.00,-$319.35
"Target",,U,,11/08/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$62.09,$0.00,-$381.44
"Target",,U,,11/09/2015,"Transfer : Avidia Checking",,,,"",$0.00,$199.41,-$182.03
"Target",,U,,11/17/2015,"","Personal : Gifts","Personal","Gifts","",$70.24,$0.00,-$252.27
"Target",,U,,11/19/2015,,"Food : Groceries","Food","Groceries","",$11.20,$0.00,-$263.47
"Target",,U,,11/19/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$13.49,$0.00,-$276.96
"Target",,U,,12/07/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$79.40,$0.00,-$356.36
"Target",,U,,12/09/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$74.14,$0.00,-$430.50
"Target",,U,,12/10/2015,"Transfer : Avidia Checking",,,,"",$0.00,$182.03,-$248.47
"Target",,U,,12/10/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$23.31,-$225.16
"Target",,U,,12/21/2015,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$8.00,$0.00,-$233.16
"Target",,U,,12/23/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$25.22,-$207.94
"Target",,U,,12/23/2015,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$96.62,$0.00,-$304.56
"Target",,U,,01/01/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$94.30,$0.00,-$398.86
"Target",,U,,01/02/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$77.22,$0.00,-$476.08
"Target",,U,,01/03/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$91.65,$0.00,-$567.73
"Target",,U,,01/11/2016,"Transfer : Avidia Checking",,,,"",$0.00,$225.16,-$342.57
"Target",,U,,01/12/2016,,"Food : Groceries","Food","Groceries","",$63.55,$0.00,-$406.12
"Target",,U,,01/16/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$4.03,-$402.09
"Target",,U,,01/16/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$80.11,$0.00,-$482.20
"Target",,U,,01/22/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$4.00,$0.00,-$486.20
"Target",,U,,01/23/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$75.30,$0.00,-$561.50
"Target",,U,,01/24/2016,,"Personal : cloths","Personal","cloths","",$28.89,$0.00,-$590.39
"Target",,U,,01/29/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$59.78,$0.00,-$650.17
"Target",,U,,01/29/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$93.10,$0.00,-$743.27
"Target",,U,,02/10/2016,"Transfer : Avidia Checking",,,,"",$0.00,$342.57,-$400.70
"Target",,U,,02/13/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$99.31,$0.00,-$500.01
"Target",,U,,02/14/2016,,"Personal : cloths","Personal","cloths","",$27.03,$0.00,-$527.04
"Target",,U,,02/19/2016,,"Personal : Gifts","Personal","Gifts","",$75.29,$0.00,-$602.33
"Target",,U,,02/26/2016,,"Food : Groceries","Food","Groceries","",$31.66,$0.00,-$633.99
"Target",,U,,02/29/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$27.12,$0.00,-$661.11
"Target",,U,,03/10/2016,"Transfer : Avidia Checking",,,,"",$0.00,$400.70,-$260.41
"Target",,U,,04/03/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$99.72,$0.00,-$360.13
"Target",,U,,04/11/2016,"Transfer : Avidia Checking",,,,"",$0.00,$260.41,-$99.72
"Target",,U,,04/11/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$4.60,$0.00,-$104.32
"Target",,U,,04/11/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$129.82,$0.00,-$234.14
"Target",,U,,04/30/2016,"","Food : Groceries","Food","Groceries","",$43.55,$0.00,-$277.69
"Target",,U,,05/09/2016,"Transfer : Avidia Checking",,,,"",$0.00,$99.72,-$177.97
"Target",,U,,05/12/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$12.16,$0.00,-$190.13
"Target",,U,,05/12/2016,"","Food : Groceries","Food","Groceries","",$138.15,$0.00,-$328.28
"Target",,U,,05/22/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$135.46,$0.00,-$463.74
"Target",,U,,05/27/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$10.00,$0.00,-$473.74
"Target",,U,,05/27/2016,"","Personal : cloths","Personal","cloths","",$36.30,$0.00,-$510.04
"Target",,U,,06/10/2016,"Transfer : Avidia Checking",,,,"",$0.00,$177.97,-$332.07
"Target",,U,,06/12/2016,"","Food : Groceries","Food","Groceries","",$39.33,$0.00,-$371.40
"Target",,U,,06/12/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$59.07,$0.00,-$430.47
"Target",,U,,06/12/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$70.18,$0.00,-$500.65
"Target",,U,,06/18/2016,,"Food : Groceries","Food","Groceries","",$0.00,$6.55,-$494.10
"Target",,U,,06/30/2016,,"Food : Groceries","Food","Groceries","",$43.01,$0.00,-$537.11
"Target",,U,,06/30/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$71.18,$0.00,-$608.29
"Target",,U,,07/11/2016,"Transfer : Avidia Checking",,,,"",$0.00,$332.07,-$276.22
"Target",,U,,07/15/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$11.06,$0.00,-$287.28
"Target",,U,,07/15/2016,,"Food : Groceries","Food","Groceries","",$52.70,$0.00,-$339.98
"Target",,U,,07/22/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$10.00,$0.00,-$349.98
"Target",,U,,07/22/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$91.45,$0.00,-$441.43
"Target",,U,,08/02/2016,"","Food : Groceries","Food","Groceries","",$36.66,$0.00,-$478.09
"Target",,U,,08/10/2016,"Transfer : Avidia Checking",,,,"",$0.00,$276.22,-$201.87
"Target",,U,,08/21/2016,"","RV : Equipment/Supplies","RV","Equipment/Supplies","",$152.57,$0.00,-$354.44
"Target",,U,,09/03/2016,"","Food : Groceries","Food","Groceries","",$63.69,$0.00,-$418.13
"Target",,U,,09/04/2016,"supplies","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$7.65,$0.00,-$425.78
"Target",,U,,09/08/2016,,"Food : Groceries","Food","Groceries","",$26.74,$0.00,-$452.52
"Target",,U,,09/10/2016,"","Food : Groceries","Food","Groceries","",$28.20,$0.00,-$480.72
"Target",,U,,09/12/2016,"Transfer : Avidia Checking",,,,"",$0.00,$201.87,-$278.85
"Target",,U,,09/13/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$12.04,$0.00,-$290.89
"Target",,U,,09/18/2016,"","Food : Groceries","Food","Groceries","",$8.51,$0.00,-$299.40
"Target",,U,,09/22/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$7.06,$0.00,-$306.46
"Target",,U,,09/25/2016,"","Food : Groceries","Food","Groceries","",$15.13,$0.00,-$321.59
"Target",,U,,09/25/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$68.53,$0.00,-$390.12
"Target",,U,,10/04/2016,"","Food : Groceries","Food","Groceries","",$38.58,$0.00,-$428.70
"Target",,U,,10/04/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$45.00,$0.00,-$473.70
"Target",,U,,10/05/2016,,"Personal : cloths","Personal","cloths","",$37.12,$0.00,-$510.82
"Target",,U,,10/08/2016,,"Food : Groceries","Food","Groceries","",$9.49,$0.00,-$520.31
"Target",,U,,10/08/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$51.13,$0.00,-$571.44
"Target",,U,,10/11/2016,"Transfer : Avidia Checking",,,,"",$0.00,$278.85,-$292.59
"Target",,U,,10/23/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$7.11,$0.00,-$299.70
"Target",,U,,10/25/2016,,"Food : Groceries","Food","Groceries","",$31.22,$0.00,-$330.92
"Target",,U,,10/29/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$123.58,$0.00,-$454.50
"Target",,U,,11/06/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$22.47,-$432.03
"Target",,U,,11/06/2016,,"Food : Groceries","Food","Groceries","",$52.42,$0.00,-$484.45
"Target",,U,,11/10/2016,"Transfer : Avidia Checking",,,,"",$0.00,$292.59,-$191.86
"Target",,U,,11/14/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$79.05,$0.00,-$270.91
"Target",,U,,11/15/2016,"","Food : Groceries","Food","Groceries","",$39.32,$0.00,-$310.23
"Target",,U,,11/18/2016,"","Housing : Supplies","Hidden Categories","Housing ` Supplies","",$13.96,$0.00,-$324.19
"Target",,U,,11/18/2016,"Pharmacy","Personal : Prescriptions, Medicine","Personal","Prescriptions, Medicine","",$39.73,$0.00,-$363.92
"Target",,U,,11/29/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$0.00,$7.66,-$356.26
"Target",,U,,11/29/2016,,"Food : Groceries","Food","Groceries","",$19.99,$0.00,-$376.25
"Target",,U,,12/03/2016,,"Housing : Supplies","Hidden Categories","Housing ` Supplies","",$45.37,$0.00,-$421.62
"Target",,U,,12/05/2016,,"Food : Groceries","Food","Groceries","",$40.51,$0.00,-$462.13
"Target",,U,,12/14/2016,"Adjument charge","Personal : BankFee","Personal","BankFee","",$1.00,$0.00,-$463.13
"Target",,U,,12/14/2016,"interest charge","Personal : BankFee","Personal","BankFee","",$9.35,$0.00,-$472.48
